season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2019,76290,김현수,LG,LG,7,140,4,3,1,75.0,4,0
2019,72133,박용택,LG,LG,7,64,4,3,1,75.0,0,0
2019,66108,홍창기,LG,LG,7,23,3,3,0,100.0,0,0
2019,69100,구본혁,LG,LG,10,57,3,2,1,66.7,0,0
2019,77564,김민성,LG,LG,10,107,3,2,1,66.7,2,0
2019,78361,전민수,LG,LG,10,75,3,2,1,66.7,0,0
2019,79192,채은성,LG,LG,10,128,4,2,2,50.0,1,1
2019,69165,페게로,LG,LG,10,52,3,2,1,66.7,0,1
2019,65109,백승현,LG,LG,15,14,1,1,0,100.0,0,0
2019,79198,윤진호,LG,LG,15,106,2,1,1,50.0,1,0
2019,67119,고우석,LG,LG,17,1,0,0,0,,0,0
2019,65132,김재성,LG,LG,17,3,0,0,0,,0,0
2019,61114,김재율,LG,LG,17,4,0,0,0,,0,0
2019,64164,류형우,LG,LG,17,10,0,0,0,,0,0
2019,60845,문광은,LG,LG,17,2,0,0,0,,0,0
2019,65136,박지규,LG,LG,17,10,0,0,0,,0,0
2019,62164,서상우,LG,LG,17,13,0,0,0,,1,0
2019,64117,양원혁,LG,LG,17,1,0,0,0,,0,0
2019,79530,양종민,LG,LG,17,18,0,0,0,,1,0
2019,79825,여건욱,LG,LG,17,3,0,0,0,,0,0
2019,61102,유강남,LG,LG,17,132,0,0,0,,8,0
2019,69168,이상영,LG,LG,17,1,0,0,0,,0,0
2019,71184,이성우,LG,LG,17,55,0,0,0,,1,0
2019,76355,장원삼,LG,LG,17,1,0,0,0,,0,0
2019,67123,전준호,LG,LG,17,8,0,0,0,,0,0
2019,71842,정상호,LG,LG,17,22,0,0,0,,0,0
2019,69159,정우영,LG,LG,17,1,0,0,0,,0,0
2019,78148,정찬헌,LG,LG,17,1,0,0,0,,0,0
2019,69150,조셉,LG,LG,17,55,1,0,1,0.0,0,0
2019,79140,최동환,LG,LG,17,2,0,0,0,,0,0
2019,68730,호잉,한화,HH,1,124,29,22,7,75.9,6,0
2019,68743,정은원,한화,HH,2,142,21,14,7,66.7,6,2
2019,66706,장진혁,한화,HH,3,113,18,13,5,72.2,7,1
2019,76753,송광민,한화,HH,4,122,10,8,2,80.0,5,0
2019,73136,이성열,한화,HH,4,129,12,8,4,66.7,3,0
2019,75808,정근우,한화,HH,4,88,13,8,5,61.5,5,0
2019,78756,오선진,한화,HH,7,122,9,7,2,77.8,3,0
2019,61554,김민하,한화,HH,8,72,7,5,2,71.4,2,0
2019,71752,김태균,한화,HH,9,127,3,3,0,100.0,6,1
2019,69766,유로결,한화,HH,9,38,3,3,0,100.0,1,0
2019,66702,이시원,한화,HH,9,14,3,3,0,100.0,1,0
2019,78288,최재훈,한화,HH,9,135,13,3,10,23.1,2,0
2019,79705,김회성,한화,HH,13,58,3,2,1,66.7,0,0
2019,69737,노시환,한화,HH,13,91,4,2,2,50.0,0,1
2019,68700,이원석,한화,HH,13,13,2,2,0,100.0,2,1
2019,61700,강경학,한화,HH,16,52,3,1,2,33.3,0,0
2019,62797,양성우,한화,HH,16,56,1,1,0,100.0,0,0
